id,year,districtno,districtname,female,reth
6782,2013,234,Radnor,1,1
433,2013,234,Radnor,1,1
981,2013,234,Radnor,1,1
5947,2013,234,Radnor,1,1
1269,2013,234,Radnor,1,1
5279,2013,234,Radnor,0,1
3811,2013,234,Radnor,1,1
6884,2013,234,Radnor,1,1
4028,2013,234,Radnor,1,3
6511,2013,234,Radnor,1,1
4275,2013,234,Radnor,1,2
7262,2013,987,Kentwood,1,1
1713,2013,234,Radnor,1,
2162,2013,234,Radnor,0,1
237,2013,234,Radnor,1,1
5403,2013,234,Radnor,1,1
1543,2013,234,Radnor,1,1
2220,2013,987,Kentwood,1,1
6714,2013,234,Radnor,1,3
5970,2013,234,Radnor,1,1
1593,2013,234,Radnor,1,1
1614,2013,987,Kentwood,0,1
3205,2013,122,Westlake,1,1
903,2013,234,Radnor,1,1
2034,2013,234,Radnor,0,1
2225,2013,234,Radnor,1,2
3806,2013,234,Radnor,1,1
4461,2013,234,Radnor,1,1
1409,2013,234,Radnor,1,1
1051,2013,122,Westlake,0,1
1859,2013,987,Kentwood,1,1
7288,2013,234,Radnor,1,1
3273,2013,234,Radnor,1,1
4051,2013,234,Radnor,1,1
5834,2013,234,Radnor,0,1
3886,2013,234,Radnor,1,1
1976,2013,234,Radnor,0,1
4806,2013,122,Westlake,1,
5080,2013,234,Radnor,1,1
6501,2013,234,Radnor,0,1
3308,2013,234,Radnor,1,1
991,2013,234,Radnor,1,1
7347,2013,234,Radnor,1,1
6075,2013,234,Radnor,1,1
2870,2013,234,Radnor,1,1
4174,2013,234,Radnor,0,1
6421,2013,122,Westlake,1,1
2878,2013,122,Westlake,1,1
3743,2013,234,Radnor,1,1
2611,2013,234,Radnor,1,1
6036,2013,234,Radnor,1,1
5996,2013,234,Radnor,1,2
5563,2013,234,Radnor,1,1
4349,2013,234,Radnor,1,1
4153,2013,234,Radnor,0,1
6748,2013,234,Radnor,1,1
7499,2013,234,Radnor,1,1
3735,2013,234,Radnor,1,1
6603,2013,234,Radnor,1,1
3091,2013,234,Radnor,1,1
4687,2013,234,Radnor,0,1
5169,2013,122,Westlake,1,2
2829,2013,234,Radnor,0,1
6107,2013,234,Radnor,1,1
3138,2013,234,Radnor,1,1
5486,2013,122,Westlake,1,1
6278,2013,234,Radnor,0,1
7128,2013,234,Radnor,0,1
4082,2013,234,Radnor,1,2
6472,2013,234,Radnor,1,1
5353,2013,234,Radnor,0,1
751,2013,234,Radnor,1,1
2384,2013,234,Radnor,1,1
6532,2013,234,Radnor,0,1
6543,2013,234,Radnor,1,1
384,2013,234,Radnor,1,1
5814,2013,234,Radnor,1,1
2387,2013,234,Radnor,1,1
5027,2013,234,Radnor,0,1
1569,2013,234,Radnor,1,1
3193,2013,234,Radnor,1,2
5925,2013,122,Westlake,1,1
6068,2013,234,Radnor,0,1
2635,2013,234,Radnor,1,1
1070,2013,987,Kentwood,1,1
3850,2013,234,Radnor,1,1
2437,2013,234,Radnor,0,1
4249,2013,234,Radnor,1,1
6835,2013,234,Radnor,0,1
1916,2013,234,Radnor,0,1
5070,2013,122,Westlake,1,1
1853,2013,234,Radnor,1,1
560,2013,234,Radnor,0,1
7372,2013,234,Radnor,1,1
1546,2013,234,Radnor,0,1
5387,2013,234,Radnor,1,1
788,2013,234,Radnor,1,1
5283,2013,234,Radnor,0,1
3614,2013,234,Radnor,0,1
249,2013,234,Radnor,1,1
3693,2013,234,Radnor,1,1
7385,2013,234,Radnor,1,2
1835,2013,234,Radnor,1,1
3711,2013,234,Radnor,1,1
7224,2013,987,Kentwood,0,1
2191,2013,234,Radnor,1,1
5761,2013,234,Radnor,0,1
7266,2013,234,Radnor,0,1
7430,2013,234,Radnor,1,1
6015,2013,234,Radnor,1,1
6275,2013,234,Radnor,1,1
438,2013,234,Radnor,1,1
3313,2013,234,Radnor,1,1
1425,2013,234,Radnor,0,1
5981,2013,234,Radnor,1,1
3010,2013,234,Radnor,0,1
3231,2013,234,Radnor,1,1
3685,2013,234,Radnor,1,4
2233,2013,987,Kentwood,1,1
6348,2013,122,Westlake,1,1
392,2013,234,Radnor,1,1
1561,2013,234,Radnor,1,1
3859,2013,987,Kentwood,0,1
4825,2013,234,Radnor,1,1
5740,2013,234,Radnor,1,1
5346,2013,234,Radnor,1,1
4386,2013,234,Radnor,1,1
4386,2013,234,Radnor,1,1
3995,2013,234,Radnor,1,1
3007,2013,234,Radnor,1,1
1104,2013,987,Kentwood,1,3
7314,2013,234,Radnor,1,1
6,2013,234,Radnor,1,1
2552,2013,234,Radnor,1,1
7076,2013,234,Radnor,0,1
6626,2013,234,Radnor,1,1
5112,2013,234,Radnor,0,1
6389,2013,234,Radnor,0,2
161,2013,234,Radnor,1,1
7033,2013,987,Kentwood,1,1
5224,2013,987,Kentwood,1,1
5220,2013,234,Radnor,0,2
6483,2013,234,Radnor,1,1
289,2013,234,Radnor,1,1
6552,2013,234,Radnor,1,1
4708,2013,234,Radnor,1,1
3836,2013,234,Radnor,1,1
1275,2013,234,Radnor,0,1
3121,2013,234,Radnor,0,1
1490,2013,234,Radnor,0,1
1490,2013,234,Radnor,0,1
2859,2013,234,Radnor,1,1
4410,2013,234,Radnor,0,2
2698,2013,234,Radnor,1,1
6056,2013,234,Radnor,1,1
5329,2013,234,Radnor,1,1
5764,2013,234,Radnor,1,1
5816,2013,234,Radnor,0,1
4041,2013,234,Radnor,1,1
3775,2013,122,Westlake,1,1
3775,2013,122,Westlake,1,1
6393,2013,234,Radnor,1,3
6545,2013,987,Kentwood,1,1
928,2013,234,Radnor,1,1
7320,2013,234,Radnor,1,1
3157,2013,234,Radnor,1,1
6083,2013,234,Radnor,0,1
5440,2013,234,Radnor,1,1
1929,2013,987,Kentwood,1,2
3345,2013,234,Radnor,1,1
5905,2013,234,Radnor,1,1
4799,2013,234,Radnor,1,1
6062,2013,234,Radnor,1,1
3271,2013,234,Radnor,1,1
3915,2013,234,Radnor,1,1
3372,2013,987,Kentwood,1,1
1190,2013,234,Radnor,1,1
2543,2013,234,Radnor,1,1
19,2013,234,Radnor,0,1
5069,2013,987,Kentwood,1,1
1428,2013,234,Radnor,1,1
4873,2013,234,Radnor,1,1
2472,2013,234,Radnor,1,1
2045,2013,234,Radnor,1,1
4141,2013,234,Radnor,1,1
6268,2013,234,Radnor,1,1
2057,2013,234,Radnor,1,1
2374,2013,234,Radnor,1,1
6698,2013,234,Radnor,1,1
625,2013,234,Radnor,1,1
2627,2013,987,Kentwood,1,1
7383,2013,234,Radnor,1,1
4942,2013,234,Radnor,0,1
3002,2013,234,Radnor,1,1
5793,2013,234,Radnor,1,1
5793,2013,234,Radnor,1,1
650,2013,234,Radnor,0,1
1866,2013,234,Radnor,1,1
7408,2013,234,Radnor,1,1
4818,2013,234,Radnor,1,1
7503,2013,234,Radnor,1,1
5081,2013,234,Radnor,0,1
3355,2013,234,Radnor,1,1
2459,2013,234,Radnor,1,1
1666,2013,234,Radnor,0,1
5335,2013,234,Radnor,1,1
3754,2013,122,Westlake,1,2
846,2013,234,Radnor,1,1
2422,2013,234,Radnor,1,1
3759,2013,234,Radnor,1,1
483,2013,234,Radnor,1,1
252,2013,234,Radnor,0,1
6039,2013,234,Radnor,1,1
4300,2013,234,Radnor,1,1
536,2013,234,Radnor,1,1
5324,2013,234,Radnor,1,1
2345,2013,234,Radnor,0,1
1871,2013,234,Radnor,1,1
786,2013,987,Kentwood,1,1
3733,2013,234,Radnor,0,3
6631,2013,234,Radnor,1,1
5289,2013,122,Westlake,1,1
5046,2013,234,Radnor,0,1
7157,2013,234,Radnor,1,
1629,2013,234,Radnor,0,1
6069,2013,987,Kentwood,1,1
1198,2013,234,Radnor,1,1
1198,2013,234,Radnor,1,1
4594,2013,234,Radnor,1,1
5099,2013,234,Radnor,0,1
1870,2013,234,Radnor,1,1
4155,2013,234,Radnor,1,3
1166,2013,234,Radnor,0,1
4223,2013,234,Radnor,1,1
1662,2013,987,Kentwood,1,1
3469,2013,234,Radnor,1,1
6020,2013,234,Radnor,1,3
2108,2013,234,Radnor,0,1
7022,2013,987,Kentwood,1,1
1167,2013,987,Kentwood,0,1
1015,2013,122,Westlake,1,1
2631,2013,234,Radnor,1,1
1304,2013,234,Radnor,1,1
1523,2013,234,Radnor,1,1
3520,2013,234,Radnor,0,1
2185,2013,234,Radnor,1,1
1567,2013,234,Radnor,1,1
4036,2013,987,Kentwood,0,1
4533,2013,987,Kentwood,0,1
4414,2013,234,Radnor,1,1
2047,2013,987,Kentwood,1,1
3426,2013,234,Radnor,1,2
1013,2013,234,Radnor,1,1
6206,2013,234,Radnor,1,1
1123,2013,234,Radnor,1,1
3317,2013,234,Radnor,1,1
7274,2013,987,Kentwood,0,1
1230,2013,234,Radnor,1,1
7364,2013,234,Radnor,1,1
761,2013,234,Radnor,1,1
7367,2013,234,Radnor,1,1
6470,2013,234,Radnor,1,1
5055,2013,234,Radnor,1,3
7152,2013,234,Radnor,1,1
7052,2013,234,Radnor,1,1
7052,2013,234,Radnor,1,1
7444,2013,234,Radnor,1,1
4619,2013,234,Radnor,0,1
3056,2013,234,Radnor,1,2
79,2013,234,Radnor,1,1
1966,2013,234,Radnor,0,1
6731,2013,234,Radnor,1,2
1668,2013,234,Radnor,1,1
3329,2013,234,Radnor,1,1
1146,2013,234,Radnor,1,1
1157,2013,987,Kentwood,1,1
278,2013,987,Kentwood,1,1
6342,2013,987,Kentwood,1,1
4337,2013,234,Radnor,0,1
4537,2013,234,Radnor,1,2
4350,2013,234,Radnor,1,1
687,2013,234,Radnor,1,1
1408,2013,234,Radnor,1,1
1282,2013,234,Radnor,1,1
749,2013,234,Radnor,1,1
793,2013,234,Radnor,0,1
951,2013,234,Radnor,1,1
6777,2013,987,Kentwood,1,1
2771,2013,234,Radnor,0,1
5150,2013,234,Radnor,1,1
1154,2013,234,Radnor,1,1
5159,2013,234,Radnor,0,1
2894,2013,234,Radnor,1,1
1620,2013,234,Radnor,1,1
4647,2013,234,Radnor,1,1
2676,2013,234,Radnor,1,1
897,2013,234,Radnor,1,1
193,2013,234,Radnor,1,1
6479,2013,122,Westlake,0,1
5443,2013,234,Radnor,1,1
5264,2013,234,Radnor,0,1
6097,2013,234,Radnor,1,1
4702,2013,234,Radnor,1,1
7323,2013,234,Radnor,1,1
4325,2013,234,Radnor,1,1
1316,2013,234,Radnor,1,1
1761,2013,234,Radnor,1,2
360,2013,234,Radnor,1,1
6025,2013,234,Radnor,1,
5787,2013,234,Radnor,1,1
6798,2013,234,Radnor,1,1
1111,2013,234,Radnor,1,1
6218,2013,234,Radnor,1,1
1017,2013,234,Radnor,1,1
5423,2013,234,Radnor,1,2
4065,2013,234,Radnor,1,1
5825,2013,987,Kentwood,0,1
2363,2013,234,Radnor,1,1
4529,2013,987,Kentwood,1,1
3968,2013,234,Radnor,1,1
3926,2013,987,Kentwood,1,1
2463,2013,234,Radnor,1,1
5249,2013,234,Radnor,1,1
5170,2013,234,Radnor,1,1
6449,2013,234,Radnor,1,1
6366,2013,234,Radnor,1,1
4906,2013,987,Kentwood,1,1
2862,2013,234,Radnor,0,1
1979,2013,234,Radnor,1,1
7247,2013,234,Radnor,1,1
7247,2013,234,Radnor,1,1
4886,2013,234,Radnor,1,1
2165,2013,234,Radnor,1,1
2002,2013,987,Kentwood,1,1
167,2013,234,Radnor,1,1
2527,2013,234,Radnor,1,1
4856,2013,987,Kentwood,1,1
1498,2013,234,Radnor,0,1
7016,2013,234,Radnor,1,1
6690,2013,234,Radnor,0,1
3801,2013,234,Radnor,1,1
2290,2013,234,Radnor,1,1
6962,2013,234,Radnor,1,1
2697,2013,234,Radnor,0,1
6437,2013,234,Radnor,1,1
5759,2013,234,Radnor,1,1
6643,2013,234,Radnor,1,1
677,2013,987,Kentwood,1,1
7336,2013,234,Radnor,1,1
619,2013,234,Radnor,0,1
5714,2013,234,Radnor,1,2
35,2013,234,Radnor,1,1
5508,2013,234,Radnor,1,1
4271,2013,234,Radnor,1,2
148,2013,234,Radnor,0,3
2477,2013,234,Radnor,0,1
2477,2013,234,Radnor,0,1
909,2013,234,Radnor,1,1
4192,2013,234,Radnor,1,1
5453,2013,234,Radnor,0,1
662,2013,234,Radnor,1,1
6344,2013,234,Radnor,1,1
1691,2013,234,Radnor,1,1
204,2013,234,Radnor,1,3
2147,2013,234,Radnor,1,1
639,2013,234,Radnor,1,1
3665,2013,234,Radnor,1,1
2624,2013,234,Radnor,1,1
2353,2013,234,Radnor,1,1
1208,2013,234,Radnor,0,1
4957,2013,987,Kentwood,0,1
5483,2013,987,Kentwood,1,1
2085,2013,987,Kentwood,1,1
6991,2013,234,Radnor,1,1
25,2013,234,Radnor,1,1
5647,2013,234,Radnor,1,1
4753,2013,987,Kentwood,1,1
5534,2013,987,Kentwood,1,1
7287,2013,234,Radnor,1,1
2089,2013,234,Radnor,0,1
3988,2013,234,Radnor,1,
5760,2013,987,Kentwood,1,1
2125,2013,122,Westlake,0,1
676,2013,234,Radnor,1,1
2555,2013,234,Radnor,0,1
604,2013,987,Kentwood,1,1
5131,2013,987,Kentwood,1,1
5396,2013,987,Kentwood,0,1
2018,2013,234,Radnor,1,1
1433,2013,987,Kentwood,1,1
3544,2013,234,Radnor,1,1
6471,2013,234,Radnor,1,1
6992,2013,234,Radnor,1,1
4774,2013,234,Radnor,1,1
6155,2013,234,Radnor,1,1
4559,2013,122,Westlake,1,1
7210,2013,234,Radnor,1,1
5593,2013,234,Radnor,1,2
5538,2013,987,Kentwood,1,1
5637,2013,234,Radnor,1,1
1869,2013,234,Radnor,0,1
6482,2013,987,Kentwood,0,3
2409,2013,234,Radnor,1,3
6997,2013,234,Radnor,0,1
3813,2013,234,Radnor,1,1
1434,2013,234,Radnor,1,1
3980,2013,234,Radnor,1,1
6289,2013,234,Radnor,1,1
4213,2013,987,Kentwood,1,1
841,2013,234,Radnor,1,1
612,2013,234,Radnor,1,1
4674,2013,234,Radnor,1,1
6165,2013,234,Radnor,0,1
7330,2013,234,Radnor,1,2
7330,2013,234,Radnor,1,2
1615,2013,234,Radnor,1,2
3256,2013,234,Radnor,1,1
238,2013,234,Radnor,1,1
5549,2013,234,Radnor,1,1
4877,2013,234,Radnor,1,1
6892,2013,234,Radnor,0,1
5410,2013,234,Radnor,1,1
6445,2013,234,Radnor,1,1
7318,2013,234,Radnor,0,1
1636,2013,234,Radnor,1,1
5977,2013,987,Kentwood,1,1
5511,2013,987,Kentwood,1,1
1430,2013,234,Radnor,1,1
1014,2013,234,Radnor,1,1
6885,2013,234,Radnor,1,1
7064,2013,234,Radnor,1,1
587,2013,234,Radnor,1,1
2604,2013,234,Radnor,1,1
3681,2013,234,Radnor,1,1
4919,2013,234,Radnor,1,1
2021,2013,122,Westlake,1,1
1995,2013,987,Kentwood,0,1
6136,2013,234,Radnor,1,1
3032,2013,234,Radnor,1,3
2841,2013,987,Kentwood,1,2
422,2013,987,Kentwood,1,1
3078,2013,234,Radnor,0,1
2504,2013,234,Radnor,0,1
12,2013,234,Radnor,0,1
1967,2013,234,Radnor,1,1
2104,2013,234,Radnor,1,1
3781,2013,234,Radnor,1,1
3294,2013,234,Radnor,1,1
2782,2013,234,Radnor,0,2
2408,2013,987,Kentwood,1,1
3583,2013,987,Kentwood,1,1
1371,2013,234,Radnor,1,1
2327,2013,234,Radnor,1,1
7432,2013,234,Radnor,1,1
950,2013,987,Kentwood,0,1
5878,2013,987,Kentwood,0,1
2383,2013,234,Radnor,0,1
4624,2013,987,Kentwood,1,1
5198,2013,987,Kentwood,1,1
3890,2013,234,Radnor,1,1
6847,2013,234,Radnor,1,1
2309,2013,234,Radnor,0,1
4662,2013,234,Radnor,1,1
5373,2013,234,Radnor,1,1
2920,2013,234,Radnor,1,1
6112,2013,234,Radnor,1,1
2376,2013,234,Radnor,0,1
6207,2013,234,Radnor,0,1
3418,2013,122,Westlake,1,1
3418,2013,122,Westlake,1,1
3423,2013,234,Radnor,1,1
4683,2013,122,Westlake,0,1
6561,2013,234,Radnor,1,1
910,2013,234,Radnor,1,1
5097,2013,234,Radnor,1,1
2970,2013,234,Radnor,1,1
1382,2013,234,Radnor,1,1
2455,2013,234,Radnor,1,1
7130,2013,234,Radnor,1,1
6844,2013,987,Kentwood,1,1
1599,2013,234,Radnor,1,1
3242,2013,234,Radnor,1,1
254,2013,234,Radnor,0,1
5473,2013,234,Radnor,1,1
317,2013,234,Radnor,0,1
5389,2013,234,Radnor,1,1
6405,2013,234,Radnor,1,1
6208,2013,234,Radnor,0,1
6221,2013,234,Radnor,1,1
6339,2013,987,Kentwood,1,1
3902,2013,234,Radnor,1,1
110,2013,234,Radnor,1,1
5729,2013,234,Radnor,1,1
2594,2013,234,Radnor,0,1
1621,2013,234,Radnor,1,1
2791,2013,234,Radnor,0,1
5909,2013,234,Radnor,1,
1970,2013,234,Radnor,1,
2538,2013,234,Radnor,0,3
6632,2013,234,Radnor,1,1
1623,2013,122,Westlake,0,1
5915,2013,234,Radnor,1,1
3472,2013,987,Kentwood,1,1
5922,2013,234,Radnor,1,1
2762,2013,234,Radnor,1,1
3175,2013,234,Radnor,1,1
1914,2013,234,Radnor,0,1
7162,2013,234,Radnor,1,1
3318,2013,234,Radnor,1,1
3090,2013,234,Radnor,1,2
3642,2013,122,Westlake,0,1
6955,2013,987,Kentwood,1,1
6488,2013,987,Kentwood,1,1
1698,2013,987,Kentwood,1,3
74,2013,234,Radnor,1,1
942,2013,234,Radnor,0,1
3392,2013,234,Radnor,1,1
553,2013,234,Radnor,1,1
5011,2013,234,Radnor,1,2
4187,2013,234,Radnor,1,3
5278,2013,122,Westlake,1,1
6252,2013,234,Radnor,1,1
4497,2013,234,Radnor,1,1
6201,2013,987,Kentwood,0,1
932,2013,234,Radnor,1,
3123,2013,234,Radnor,1,1
2889,2013,987,Kentwood,1,1
3468,2013,234,Radnor,1,3
1450,2013,234,Radnor,1,1
2365,2013,987,Kentwood,1,2
4403,2013,234,Radnor,0,1
5490,2013,234,Radnor,0,1
5342,2013,987,Kentwood,1,1
5290,2013,234,Radnor,1,1
4495,2013,234,Radnor,1,1
4637,2013,234,Radnor,1,1
2773,2013,987,Kentwood,1,1
4727,2013,234,Radnor,0,
5530,2013,234,Radnor,1,
3497,2013,234,Radnor,1,1
835,2013,234,Radnor,1,1
7110,2013,234,Radnor,1,
7409,2013,987,Kentwood,1,1
1417,2013,987,Kentwood,1,1
1417,2013,987,Kentwood,1,1
4199,2013,122,Westlake,1,1
5084,2013,234,Radnor,0,1
4872,2013,234,Radnor,1,2
6120,2013,234,Radnor,1,2
855,2013,234,Radnor,1,1
960,2013,234,Radnor,1,1
6093,2013,987,Kentwood,1,1
3062,2013,987,Kentwood,1,1
7446,2013,987,Kentwood,1,1
3961,2013,234,Radnor,1,2
1196,2013,234,Radnor,1,3
6982,2013,122,Westlake,1,1
4106,2013,122,Westlake,1,1
231,2013,234,Radnor,0,1
3478,2013,987,Kentwood,1,1
3646,2013,234,Radnor,0,1
3618,2013,987,Kentwood,1,1
2557,2013,234,Radnor,1,1
5187,2013,987,Kentwood,1,1
1704,2013,234,Radnor,1,2
4147,2013,234,Radnor,1,1
7250,2013,234,Radnor,1,1
4992,2013,234,Radnor,1,1
3085,2013,987,Kentwood,1,1
1004,2013,234,Radnor,1,1
5406,2013,234,Radnor,1,1
1492,2013,234,Radnor,1,1
4149,2013,234,Radnor,1,1
6410,2013,987,Kentwood,1,1
2568,2013,234,Radnor,1,1
3014,2013,987,Kentwood,1,1
2501,2013,234,Radnor,0,1
4885,2013,234,Radnor,1,1
386,2013,234,Radnor,1,1
1396,2013,234,Radnor,1,1
1494,2013,987,Kentwood,1,1
3498,2013,234,Radnor,1,1
509,2013,234,Radnor,1,1
5767,2013,234,Radnor,1,1
6759,2013,987,Kentwood,1,1
5416,2013,234,Radnor,1,1
3691,2013,234,Radnor,1,1
5497,2013,234,Radnor,1,1
6943,2013,234,Radnor,1,1
727,2013,234,Radnor,1,1
140,2013,234,Radnor,1,1
3290,2013,234,Radnor,1,1
5308,2013,234,Radnor,1,1
11,2013,234,Radnor,1,
1052,2013,234,Radnor,1,1
5653,2013,234,Radnor,0,1
2617,2013,234,Radnor,1,1
6291,2013,234,Radnor,1,1
6191,2013,122,Westlake,1,1
4455,2013,234,Radnor,1,1
6874,2013,234,Radnor,0,1
4978,2013,234,Radnor,1,1
4451,2013,234,Radnor,1,1
2912,2013,234,Radnor,1,1
4344,2013,234,Radnor,1,1
968,2013,234,Radnor,1,1
4602,2013,234,Radnor,1,1
6477,2013,987,Kentwood,0,1
1306,2013,234,Radnor,1,1
5576,2013,987,Kentwood,1,1
4701,2013,234,Radnor,0,1
4945,2013,234,Radnor,1,1
5509,2013,122,Westlake,1,1
6536,2013,234,Radnor,1,1
3080,2013,234,Radnor,1,3
7455,2013,234,Radnor,1,1
4917,2013,234,Radnor,1,1
2768,2013,234,Radnor,1,1
3338,2013,122,Westlake,1,1
6504,2013,122,Westlake,1,1
1181,2013,234,Radnor,1,1
4148,2013,234,Radnor,1,1
1717,2013,234,Radnor,1,1
2075,2013,234,Radnor,1,1
3029,2013,234,Radnor,1,1
4631,2013,122,Westlake,0,1
1891,2013,234,Radnor,1,2
2015,2013,234,Radnor,1,2
1339,2013,234,Radnor,1,1
2623,2013,987,Kentwood,1,1
4332,2013,987,Kentwood,1,1
4328,2013,987,Kentwood,1,1
3223,2013,987,Kentwood,1,1
5246,2013,234,Radnor,1,1
4757,2013,234,Radnor,1,1
6805,2013,122,Westlake,1,1
2012,2013,987,Kentwood,1,2
4121,2013,234,Radnor,1,1
2516,2013,987,Kentwood,0,1
1525,2013,234,Radnor,1,1
1665,2013,234,Radnor,1,1
5223,2013,234,Radnor,1,2
5144,2013,987,Kentwood,1,1
7144,2013,234,Radnor,1,2
3832,2013,234,Radnor,1,1
276,2013,234,Radnor,1,1
2806,2013,234,Radnor,1,2
4849,2013,234,Radnor,1,3
1735,2013,234,Radnor,1,1
6078,2013,234,Radnor,1,1
4689,2013,234,Radnor,1,1
2279,2013,234,Radnor,0,1
4483,2013,234,Radnor,1,1
2823,2013,234,Radnor,0,3
3084,2013,234,Radnor,1,1
2735,2013,234,Radnor,1,1
3575,2013,234,Radnor,1,1
2280,2013,234,Radnor,1,1
267,2013,234,Radnor,0,1
6427,2013,234,Radnor,1,1
5494,2013,234,Radnor,1,1
2614,2013,234,Radnor,1,1
192,2013,234,Radnor,1,1
1348,2013,234,Radnor,1,1
2879,2013,987,Kentwood,0,1
7,2013,234,Radnor,1,1
755,2013,234,Radnor,1,4
4608,2013,987,Kentwood,1,1
5337,2013,234,Radnor,0,1
211,2013,234,Radnor,1,1
4027,2013,234,Radnor,1,2
4984,2013,234,Radnor,1,1
5276,2013,987,Kentwood,1,1
6858,2013,234,Radnor,1,2
7313,2013,234,Radnor,1,1
6640,2013,234,Radnor,1,1
5832,2013,234,Radnor,1,1
5832,2013,234,Radnor,1,1
2151,2013,234,Radnor,0,1
2827,2013,987,Kentwood,0,2
2867,2013,987,Kentwood,1,1
6047,2013,234,Radnor,1,1
3380,2013,234,Radnor,1,1
669,2013,987,Kentwood,1,1
2071,2013,234,Radnor,0,1
5480,2013,234,Radnor,1,3
6585,2013,234,Radnor,0,1
7090,2013,234,Radnor,0,1
2887,2013,987,Kentwood,1,1
492,2013,234,Radnor,0,2
1249,2013,234,Radnor,1,1
1985,2013,987,Kentwood,1,1
6800,2013,234,Radnor,1,1
2564,2013,987,Kentwood,0,1
6299,2013,234,Radnor,1,1
3791,2013,234,Radnor,1,2
843,2013,987,Kentwood,1,1
1493,2013,234,Radnor,1,1
701,2013,234,Radnor,1,1
5826,2013,234,Radnor,1,1
5826,2013,234,Radnor,1,1
5205,2013,234,Radnor,1,1
547,2013,234,Radnor,1,1
6772,2013,234,Radnor,0,1
5524,2013,234,Radnor,1,4
7490,2013,987,Kentwood,1,4
3280,2013,234,Radnor,1,1
7268,2013,234,Radnor,1,1
1128,2013,234,Radnor,1,1
5461,2013,234,Radnor,1,2
2160,2013,987,Kentwood,0,1
5730,2013,987,Kentwood,1,1
2226,2013,234,Radnor,1,1
6029,2013,234,Radnor,0,1
4301,2013,234,Radnor,0,1
5605,2013,234,Radnor,1,1
6489,2013,234,Radnor,1,1
6309,2013,234,Radnor,1,
3034,2013,234,Radnor,1,1
417,2013,234,Radnor,1,1
4985,2013,234,Radnor,1,1
7361,2013,234,Radnor,1,1
1681,2013,234,Radnor,1,1
5774,2013,234,Radnor,1,1
1759,2013,234,Radnor,1,1
5071,2013,234,Radnor,1,1
7008,2013,234,Radnor,1,1
5089,2013,234,Radnor,1,3
2747,2013,234,Radnor,1,1
6151,2013,234,Radnor,1,1
5957,2013,234,Radnor,1,1
177,2013,234,Radnor,0,3
5681,2013,987,Kentwood,0,1
3617,2013,234,Radnor,0,1
5204,2013,234,Radnor,1,1
2317,2013,234,Radnor,1,1
6455,2013,234,Radnor,1,1
6946,2013,234,Radnor,1,1
6283,2013,234,Radnor,1,1
5889,2013,234,Radnor,0,1
962,2013,234,Radnor,1,1
3518,2013,234,Radnor,1,1
5548,2013,234,Radnor,1,1
3452,2013,234,Radnor,1,1
3794,2013,987,Kentwood,1,3
794,2013,234,Radnor,1,
7153,2013,234,Radnor,1,1
3555,2013,234,Radnor,0,1
496,2013,234,Radnor,1,1
5789,2013,234,Radnor,1,1
2649,2013,234,Radnor,1,1
6115,2013,234,Radnor,1,1
1360,2013,234,Radnor,1,1
6944,2013,234,Radnor,1,1
1644,2013,234,Radnor,0,1
6033,2013,234,Radnor,1,1
3848,2013,234,Radnor,1,1
5002,2013,234,Radnor,1,1
6414,2013,234,Radnor,1,1
1094,2013,234,Radnor,1,1
4393,2013,122,Westlake,0,1
3628,2013,234,Radnor,1,1
3934,2013,234,Radnor,1,1
3601,2013,234,Radnor,0,1
2740,2013,234,Radnor,1,1
2740,2013,234,Radnor,1,1
5906,2013,234,Radnor,1,1
6939,2013,234,Radnor,0,1
2425,2013,234,Radnor,1,1
6638,2013,234,Radnor,1,1
4160,2013,234,Radnor,1,1
7433,2013,234,Radnor,1,1
5591,2013,234,Radnor,1,2
4958,2013,234,Radnor,1,1
6475,2013,234,Radnor,0,1
3046,2013,234,Radnor,0,1
7035,2013,987,Kentwood,1,1
5883,2013,234,Radnor,0,1
602,2013,234,Radnor,1,2
6061,2013,234,Radnor,1,1
7231,2013,987,Kentwood,1,1
2525,2013,122,Westlake,1,1
2299,2013,234,Radnor,1,2
230,2013,234,Radnor,1,1
5930,2013,234,Radnor,1,1
3403,2013,987,Kentwood,1,2
6401,2013,234,Radnor,1,1
6175,2013,234,Radnor,1,1
4009,2013,234,Radnor,1,1
4590,2013,234,Radnor,1,1
1783,2013,234,Radnor,0,1
1333,2013,234,Radnor,0,1
1473,2013,234,Radnor,1,2
4741,2013,234,Radnor,1,1
4741,2013,234,Radnor,1,1
5542,2013,234,Radnor,1,1
6451,2013,234,Radnor,1,1
6451,2013,234,Radnor,1,1
3700,2013,234,Radnor,1,1
2828,2013,234,Radnor,1,1
6161,2013,987,Kentwood,1,1
7393,2013,234,Radnor,1,2
6838,2013,234,Radnor,1,1
5252,2013,234,Radnor,1,1
5334,2013,234,Radnor,1,1
2576,2013,234,Radnor,1,1
3234,2013,234,Radnor,1,1
779,2013,234,Radnor,1,1
1305,2013,234,Radnor,1,
2988,2013,987,Kentwood,0,1
451,2013,234,Radnor,1,4
5642,2013,987,Kentwood,1,1
1143,2013,234,Radnor,1,1
2302,2013,987,Kentwood,1,1
5235,2013,987,Kentwood,1,1
5121,2013,234,Radnor,1,1
6833,2013,234,Radnor,1,1
4670,2013,234,Radnor,1,1
3096,2013,234,Radnor,1,1
7279,2013,234,Radnor,1,3
5966,2013,234,Radnor,1,1
