id,year,districtno,districtname,female,reth
5733,2013,122,Westlake,1,White
4725,2013,234,Radnor,0,Black
6188,2013,234,Radnor,1,White
6188,2013,234,Radnor,1,White
4796,2013,234,Radnor,0,White
1210,2013,234,Radnor,0,White
6198,2013,234,Radnor,1,Hispanic
6367,2013,234,Radnor,1,White
2770,2013,234,Radnor,1,White
1880,2013,234,Radnor,1,White
6782,2013,234,Radnor,1,White
433,2013,234,Radnor,1,White
981,2013,234,Radnor,1,White
5947,2013,234,Radnor,1,White
1269,2013,234,Radnor,1,White
5279,2013,234,Radnor,0,White
3811,2013,234,Radnor,1,White
6884,2013,234,Radnor,1,White
4028,2013,234,Radnor,1,Hispanic
6511,2013,234,Radnor,1,White
4275,2013,234,Radnor,1,Black
7262,2013,987,Kentwood,1,White
1713,2013,234,Radnor,1,
2162,2013,234,Radnor,0,White
237,2013,234,Radnor,1,White
5403,2013,234,Radnor,1,White
1543,2013,234,Radnor,1,White
2220,2013,987,Kentwood,1,White
6714,2013,234,Radnor,1,Hispanic
5970,2013,234,Radnor,1,White
1593,2013,234,Radnor,1,White
1614,2013,987,Kentwood,0,White
3205,2013,122,Westlake,1,White
903,2013,234,Radnor,1,White
2034,2013,234,Radnor,0,White
2225,2013,234,Radnor,1,Black
3806,2013,234,Radnor,1,White
4461,2013,234,Radnor,1,White
1409,2013,234,Radnor,1,White
1051,2013,122,Westlake,0,White
1859,2013,987,Kentwood,1,White
7288,2013,234,Radnor,1,White
3273,2013,234,Radnor,1,White
4051,2013,234,Radnor,1,White
5834,2013,234,Radnor,0,White
3886,2013,234,Radnor,1,White
1976,2013,234,Radnor,0,White
4806,2013,122,Westlake,1,
5080,2013,234,Radnor,1,White
6501,2013,234,Radnor,0,White
3308,2013,234,Radnor,1,White
991,2013,234,Radnor,1,White
7347,2013,234,Radnor,1,White
6075,2013,234,Radnor,1,White
2870,2013,234,Radnor,1,White
4174,2013,234,Radnor,0,White
6421,2013,122,Westlake,1,White
2878,2013,122,Westlake,1,White
3743,2013,234,Radnor,1,White
2611,2013,234,Radnor,1,White
6036,2013,234,Radnor,1,White
5996,2013,234,Radnor,1,Black
5563,2013,234,Radnor,1,White
4349,2013,234,Radnor,1,White
4153,2013,234,Radnor,0,White
6748,2013,234,Radnor,1,White
7499,2013,234,Radnor,1,White
3735,2013,234,Radnor,1,White
6603,2013,234,Radnor,1,White
3091,2013,234,Radnor,1,White
4687,2013,234,Radnor,0,White
5169,2013,122,Westlake,1,Black
2829,2013,234,Radnor,0,White
6107,2013,234,Radnor,1,White
3138,2013,234,Radnor,1,White
5486,2013,122,Westlake,1,White
6278,2013,234,Radnor,0,White
7128,2013,234,Radnor,0,White
4082,2013,234,Radnor,1,Black
6472,2013,234,Radnor,1,White
5353,2013,234,Radnor,0,White
751,2013,234,Radnor,1,White
2384,2013,234,Radnor,1,White
6532,2013,234,Radnor,0,White
6543,2013,234,Radnor,1,White
384,2013,234,Radnor,1,White
5814,2013,234,Radnor,1,White
2387,2013,234,Radnor,1,White
5027,2013,234,Radnor,0,White
1569,2013,234,Radnor,1,White
3193,2013,234,Radnor,1,Black
5925,2013,122,Westlake,1,White
6068,2013,234,Radnor,0,White
2635,2013,234,Radnor,1,White
1070,2013,987,Kentwood,1,White
3850,2013,234,Radnor,1,White
2437,2013,234,Radnor,0,White
4249,2013,234,Radnor,1,White
6835,2013,234,Radnor,0,White
1916,2013,234,Radnor,0,White
5070,2013,122,Westlake,1,White
1853,2013,234,Radnor,1,White
560,2013,234,Radnor,0,White
7372,2013,234,Radnor,1,White
1546,2013,234,Radnor,0,White
5387,2013,234,Radnor,1,White
788,2013,234,Radnor,1,White
5283,2013,234,Radnor,0,White
3614,2013,234,Radnor,0,White
249,2013,234,Radnor,1,White
3693,2013,234,Radnor,1,White
7385,2013,234,Radnor,1,Black
1835,2013,234,Radnor,1,White
3711,2013,234,Radnor,1,White
7224,2013,987,Kentwood,0,White
2191,2013,234,Radnor,1,White
5761,2013,234,Radnor,0,White
7266,2013,234,Radnor,0,White
7430,2013,234,Radnor,1,White
6015,2013,234,Radnor,1,White
6275,2013,234,Radnor,1,White
438,2013,234,Radnor,1,White
3313,2013,234,Radnor,1,White
1425,2013,234,Radnor,0,White
5981,2013,234,Radnor,1,White
3010,2013,234,Radnor,0,White
3231,2013,234,Radnor,1,White
3685,2013,234,Radnor,1,Other
2233,2013,987,Kentwood,1,White
6348,2013,122,Westlake,1,White
392,2013,234,Radnor,1,White
1561,2013,234,Radnor,1,White
3859,2013,987,Kentwood,0,White
4825,2013,234,Radnor,1,White
5740,2013,234,Radnor,1,White
5346,2013,234,Radnor,1,White
4386,2013,234,Radnor,1,White
4386,2013,234,Radnor,1,White
3995,2013,234,Radnor,1,White
3007,2013,234,Radnor,1,White
1104,2013,987,Kentwood,1,Hispanic
7314,2013,234,Radnor,1,White
6,2013,234,Radnor,1,White
2552,2013,234,Radnor,1,White
7076,2013,234,Radnor,0,White
6626,2013,234,Radnor,1,White
5112,2013,234,Radnor,0,White
6389,2013,234,Radnor,0,Black
161,2013,234,Radnor,1,White
7033,2013,987,Kentwood,1,White
5224,2013,987,Kentwood,1,White
5220,2013,234,Radnor,0,Black
6483,2013,234,Radnor,1,White
289,2013,234,Radnor,1,White
6552,2013,234,Radnor,1,White
4708,2013,234,Radnor,1,White
3836,2013,234,Radnor,1,White
1275,2013,234,Radnor,0,White
3121,2013,234,Radnor,0,White
1490,2013,234,Radnor,0,White
1490,2013,234,Radnor,0,White
2859,2013,234,Radnor,1,White
4410,2013,234,Radnor,0,Black
2698,2013,234,Radnor,1,White
6056,2013,234,Radnor,1,White
5329,2013,234,Radnor,1,White
5764,2013,234,Radnor,1,White
5816,2013,234,Radnor,0,White
4041,2013,234,Radnor,1,White
3775,2013,122,Westlake,1,White
3775,2013,122,Westlake,1,White
6393,2013,234,Radnor,1,Hispanic
6545,2013,987,Kentwood,1,White
928,2013,234,Radnor,1,White
7320,2013,234,Radnor,1,White
3157,2013,234,Radnor,1,White
6083,2013,234,Radnor,0,White
5440,2013,234,Radnor,1,White
1929,2013,987,Kentwood,1,Black
3345,2013,234,Radnor,1,White
5905,2013,234,Radnor,1,White
4799,2013,234,Radnor,1,White
6062,2013,234,Radnor,1,White
3271,2013,234,Radnor,1,White
3915,2013,234,Radnor,1,White
3372,2013,987,Kentwood,1,White
1190,2013,234,Radnor,1,White
2543,2013,234,Radnor,1,White
19,2013,234,Radnor,0,White
5069,2013,987,Kentwood,1,White
1428,2013,234,Radnor,1,White
4873,2013,234,Radnor,1,White
2472,2013,234,Radnor,1,White
2045,2013,234,Radnor,1,White
4141,2013,234,Radnor,1,White
6268,2013,234,Radnor,1,White
2057,2013,234,Radnor,1,White
2374,2013,234,Radnor,1,White
6698,2013,234,Radnor,1,White
625,2013,234,Radnor,1,White
2627,2013,987,Kentwood,1,White
7383,2013,234,Radnor,1,White
4942,2013,234,Radnor,0,White
3002,2013,234,Radnor,1,White
5793,2013,234,Radnor,1,White
5793,2013,234,Radnor,1,White
650,2013,234,Radnor,0,White
1866,2013,234,Radnor,1,White
7408,2013,234,Radnor,1,White
4818,2013,234,Radnor,1,White
7503,2013,234,Radnor,1,White
5081,2013,234,Radnor,0,White
3355,2013,234,Radnor,1,White
2459,2013,234,Radnor,1,White
1666,2013,234,Radnor,0,White
5335,2013,234,Radnor,1,White
3754,2013,122,Westlake,1,Black
846,2013,234,Radnor,1,White
2422,2013,234,Radnor,1,White
3759,2013,234,Radnor,1,White
483,2013,234,Radnor,1,White
252,2013,234,Radnor,0,White
6039,2013,234,Radnor,1,White
4300,2013,234,Radnor,1,White
536,2013,234,Radnor,1,White
5324,2013,234,Radnor,1,White
2345,2013,234,Radnor,0,White
1871,2013,234,Radnor,1,White
786,2013,987,Kentwood,1,White
3733,2013,234,Radnor,0,Hispanic
6631,2013,234,Radnor,1,White
5289,2013,122,Westlake,1,White
5046,2013,234,Radnor,0,White
7157,2013,234,Radnor,1,
1629,2013,234,Radnor,0,White
6069,2013,987,Kentwood,1,White
1198,2013,234,Radnor,1,White
1198,2013,234,Radnor,1,White
4594,2013,234,Radnor,1,White
5099,2013,234,Radnor,0,White
1870,2013,234,Radnor,1,White
4155,2013,234,Radnor,1,Hispanic
1166,2013,234,Radnor,0,White
4223,2013,234,Radnor,1,White
1662,2013,987,Kentwood,1,White
3469,2013,234,Radnor,1,White
6020,2013,234,Radnor,1,Hispanic
2108,2013,234,Radnor,0,White
7022,2013,987,Kentwood,1,White
1167,2013,987,Kentwood,0,White
1015,2013,122,Westlake,1,White
2631,2013,234,Radnor,1,White
1304,2013,234,Radnor,1,White
1523,2013,234,Radnor,1,White
3520,2013,234,Radnor,0,White
2185,2013,234,Radnor,1,White
1567,2013,234,Radnor,1,White
4036,2013,987,Kentwood,0,White
4533,2013,987,Kentwood,0,White
4414,2013,234,Radnor,1,White
2047,2013,987,Kentwood,1,White
3426,2013,234,Radnor,1,Black
1013,2013,234,Radnor,1,White
6206,2013,234,Radnor,1,White
1123,2013,234,Radnor,1,White
3317,2013,234,Radnor,1,White
7274,2013,987,Kentwood,0,White
1230,2013,234,Radnor,1,White
7364,2013,234,Radnor,1,White
761,2013,234,Radnor,1,White
7367,2013,234,Radnor,1,White
6470,2013,234,Radnor,1,White
5055,2013,234,Radnor,1,Hispanic
7152,2013,234,Radnor,1,White
7052,2013,234,Radnor,1,White
7052,2013,234,Radnor,1,White
7444,2013,234,Radnor,1,White
4619,2013,234,Radnor,0,White
3056,2013,234,Radnor,1,Black
79,2013,234,Radnor,1,White
1966,2013,234,Radnor,0,White
6731,2013,234,Radnor,1,Black
1668,2013,234,Radnor,1,White
3329,2013,234,Radnor,1,White
1146,2013,234,Radnor,1,White
1157,2013,987,Kentwood,1,White
278,2013,987,Kentwood,1,White
6342,2013,987,Kentwood,1,White
4337,2013,234,Radnor,0,White
4537,2013,234,Radnor,1,Black
4350,2013,234,Radnor,1,White
687,2013,234,Radnor,1,White
1408,2013,234,Radnor,1,White
1282,2013,234,Radnor,1,White
749,2013,234,Radnor,1,White
793,2013,234,Radnor,0,White
951,2013,234,Radnor,1,White
6777,2013,987,Kentwood,1,White
2771,2013,234,Radnor,0,White
5150,2013,234,Radnor,1,White
1154,2013,234,Radnor,1,White
5159,2013,234,Radnor,0,White
2894,2013,234,Radnor,1,White
1620,2013,234,Radnor,1,White
4647,2013,234,Radnor,1,White
2676,2013,234,Radnor,1,White
897,2013,234,Radnor,1,White
193,2013,234,Radnor,1,White
6479,2013,122,Westlake,0,White
5443,2013,234,Radnor,1,White
5264,2013,234,Radnor,0,White
6097,2013,234,Radnor,1,White
4702,2013,234,Radnor,1,White
7323,2013,234,Radnor,1,White
4325,2013,234,Radnor,1,White
1316,2013,234,Radnor,1,White
1761,2013,234,Radnor,1,Black
360,2013,234,Radnor,1,White
6025,2013,234,Radnor,1,
5787,2013,234,Radnor,1,White
6798,2013,234,Radnor,1,White
1111,2013,234,Radnor,1,White
6218,2013,234,Radnor,1,White
1017,2013,234,Radnor,1,White
5423,2013,234,Radnor,1,Black
4065,2013,234,Radnor,1,White
5825,2013,987,Kentwood,0,White
2363,2013,234,Radnor,1,White
4529,2013,987,Kentwood,1,White
3968,2013,234,Radnor,1,White
3926,2013,987,Kentwood,1,White
2463,2013,234,Radnor,1,White
5249,2013,234,Radnor,1,White
5170,2013,234,Radnor,1,White
6449,2013,234,Radnor,1,White
6366,2013,234,Radnor,1,White
4906,2013,987,Kentwood,1,White
2862,2013,234,Radnor,0,White
1979,2013,234,Radnor,1,White
7247,2013,234,Radnor,1,White
7247,2013,234,Radnor,1,White
4886,2013,234,Radnor,1,White
2165,2013,234,Radnor,1,White
2002,2013,987,Kentwood,1,White
167,2013,234,Radnor,1,White
2527,2013,234,Radnor,1,White
4856,2013,987,Kentwood,1,White
1498,2013,234,Radnor,0,White
7016,2013,234,Radnor,1,White
6690,2013,234,Radnor,0,White
3801,2013,234,Radnor,1,White
2290,2013,234,Radnor,1,White
6962,2013,234,Radnor,1,White
2697,2013,234,Radnor,0,White
6437,2013,234,Radnor,1,White
5759,2013,234,Radnor,1,White
6643,2013,234,Radnor,1,White
677,2013,987,Kentwood,1,White
7336,2013,234,Radnor,1,White
619,2013,234,Radnor,0,White
5714,2013,234,Radnor,1,Black
35,2013,234,Radnor,1,White
5508,2013,234,Radnor,1,White
4271,2013,234,Radnor,1,Black
148,2013,234,Radnor,0,Hispanic
2477,2013,234,Radnor,0,White
2477,2013,234,Radnor,0,White
909,2013,234,Radnor,1,White
4192,2013,234,Radnor,1,White
5453,2013,234,Radnor,0,White
662,2013,234,Radnor,1,White
6344,2013,234,Radnor,1,White
1691,2013,234,Radnor,1,White
204,2013,234,Radnor,1,Hispanic
2147,2013,234,Radnor,1,White
639,2013,234,Radnor,1,White
3665,2013,234,Radnor,1,White
2624,2013,234,Radnor,1,White
2353,2013,234,Radnor,1,White
1208,2013,234,Radnor,0,White
4957,2013,987,Kentwood,0,White
5483,2013,987,Kentwood,1,White
2085,2013,987,Kentwood,1,White
6991,2013,234,Radnor,1,White
25,2013,234,Radnor,1,White
5647,2013,234,Radnor,1,White
4753,2013,987,Kentwood,1,White
5534,2013,987,Kentwood,1,White
7287,2013,234,Radnor,1,White
2089,2013,234,Radnor,0,White
3988,2013,234,Radnor,1,
5760,2013,987,Kentwood,1,White
2125,2013,122,Westlake,0,White
676,2013,234,Radnor,1,White
2555,2013,234,Radnor,0,White
604,2013,987,Kentwood,1,White
5131,2013,987,Kentwood,1,White
5396,2013,987,Kentwood,0,White
2018,2013,234,Radnor,1,White
1433,2013,987,Kentwood,1,White
3544,2013,234,Radnor,1,White
6471,2013,234,Radnor,1,White
6992,2013,234,Radnor,1,White
4774,2013,234,Radnor,1,White
6155,2013,234,Radnor,1,White
4559,2013,122,Westlake,1,White
7210,2013,234,Radnor,1,White
5593,2013,234,Radnor,1,Black
5538,2013,987,Kentwood,1,White
5637,2013,234,Radnor,1,White
1869,2013,234,Radnor,0,White
6482,2013,987,Kentwood,0,Hispanic
2409,2013,234,Radnor,1,Hispanic
6997,2013,234,Radnor,0,White
3813,2013,234,Radnor,1,White
1434,2013,234,Radnor,1,White
3980,2013,234,Radnor,1,White
6289,2013,234,Radnor,1,White
4213,2013,987,Kentwood,1,White
841,2013,234,Radnor,1,White
612,2013,234,Radnor,1,White
4674,2013,234,Radnor,1,White
6165,2013,234,Radnor,0,White
7330,2013,234,Radnor,1,Black
7330,2013,234,Radnor,1,Black
1615,2013,234,Radnor,1,Black
3256,2013,234,Radnor,1,White
238,2013,234,Radnor,1,White
5549,2013,234,Radnor,1,White
4877,2013,234,Radnor,1,White
6892,2013,234,Radnor,0,White
5410,2013,234,Radnor,1,White
6445,2013,234,Radnor,1,White
7318,2013,234,Radnor,0,White
1636,2013,234,Radnor,1,White
5977,2013,987,Kentwood,1,White
5511,2013,987,Kentwood,1,White
1430,2013,234,Radnor,1,White
1014,2013,234,Radnor,1,White
6885,2013,234,Radnor,1,White
7064,2013,234,Radnor,1,White
587,2013,234,Radnor,1,White
2604,2013,234,Radnor,1,White
3681,2013,234,Radnor,1,White
4919,2013,234,Radnor,1,White
2021,2013,122,Westlake,1,White
1995,2013,987,Kentwood,0,White
6136,2013,234,Radnor,1,White
3032,2013,234,Radnor,1,Hispanic
2841,2013,987,Kentwood,1,Black
422,2013,987,Kentwood,1,White
3078,2013,234,Radnor,0,White
2504,2013,234,Radnor,0,White
12,2013,234,Radnor,0,White
1967,2013,234,Radnor,1,White
2104,2013,234,Radnor,1,White
3781,2013,234,Radnor,1,White
3294,2013,234,Radnor,1,White
2782,2013,234,Radnor,0,Black
2408,2013,987,Kentwood,1,White
3583,2013,987,Kentwood,1,White
1371,2013,234,Radnor,1,White
2327,2013,234,Radnor,1,White
7432,2013,234,Radnor,1,White
950,2013,987,Kentwood,0,White
5878,2013,987,Kentwood,0,White
2383,2013,234,Radnor,0,White
4624,2013,987,Kentwood,1,White
5198,2013,987,Kentwood,1,White
3890,2013,234,Radnor,1,White
6847,2013,234,Radnor,1,White
2309,2013,234,Radnor,0,White
4662,2013,234,Radnor,1,White
5373,2013,234,Radnor,1,White
2920,2013,234,Radnor,1,White
6112,2013,234,Radnor,1,White
2376,2013,234,Radnor,0,White
6207,2013,234,Radnor,0,White
3418,2013,122,Westlake,1,White
3418,2013,122,Westlake,1,White
3423,2013,234,Radnor,1,White
4683,2013,122,Westlake,0,White
6561,2013,234,Radnor,1,White
910,2013,234,Radnor,1,White
5097,2013,234,Radnor,1,White
2970,2013,234,Radnor,1,White
1382,2013,234,Radnor,1,White
2455,2013,234,Radnor,1,White
7130,2013,234,Radnor,1,White
6844,2013,987,Kentwood,1,White
1599,2013,234,Radnor,1,White
3242,2013,234,Radnor,1,White
254,2013,234,Radnor,0,White
5473,2013,234,Radnor,1,White
317,2013,234,Radnor,0,White
5389,2013,234,Radnor,1,White
6405,2013,234,Radnor,1,White
6208,2013,234,Radnor,0,White
6221,2013,234,Radnor,1,White
6339,2013,987,Kentwood,1,White
3902,2013,234,Radnor,1,White
110,2013,234,Radnor,1,White
5729,2013,234,Radnor,1,White
2594,2013,234,Radnor,0,White
1621,2013,234,Radnor,1,White
2791,2013,234,Radnor,0,White
5909,2013,234,Radnor,1,
1970,2013,234,Radnor,1,
2538,2013,234,Radnor,0,Hispanic
6632,2013,234,Radnor,1,White
1623,2013,122,Westlake,0,White
5915,2013,234,Radnor,1,White
3472,2013,987,Kentwood,1,White
5922,2013,234,Radnor,1,White
2762,2013,234,Radnor,1,White
3175,2013,234,Radnor,1,White
1914,2013,234,Radnor,0,White
7162,2013,234,Radnor,1,White
3318,2013,234,Radnor,1,White
3090,2013,234,Radnor,1,Black
3642,2013,122,Westlake,0,White
6955,2013,987,Kentwood,1,White
6488,2013,987,Kentwood,1,White
1698,2013,987,Kentwood,1,Hispanic
74,2013,234,Radnor,1,White
942,2013,234,Radnor,0,White
3392,2013,234,Radnor,1,White
553,2013,234,Radnor,1,White
5011,2013,234,Radnor,1,Black
4187,2013,234,Radnor,1,Hispanic
5278,2013,122,Westlake,1,White
6252,2013,234,Radnor,1,White
4497,2013,234,Radnor,1,White
6201,2013,987,Kentwood,0,White
932,2013,234,Radnor,1,
3123,2013,234,Radnor,1,White
2889,2013,987,Kentwood,1,White
3468,2013,234,Radnor,1,Hispanic
1450,2013,234,Radnor,1,White
2365,2013,987,Kentwood,1,Black
4403,2013,234,Radnor,0,White
5490,2013,234,Radnor,0,White
5342,2013,987,Kentwood,1,White
5290,2013,234,Radnor,1,White
4495,2013,234,Radnor,1,White
4637,2013,234,Radnor,1,White
2773,2013,987,Kentwood,1,White
4727,2013,234,Radnor,0,
5530,2013,234,Radnor,1,
3497,2013,234,Radnor,1,White
835,2013,234,Radnor,1,White
7110,2013,234,Radnor,1,
7409,2013,987,Kentwood,1,White
1417,2013,987,Kentwood,1,White
1417,2013,987,Kentwood,1,White
4199,2013,122,Westlake,1,White
5084,2013,234,Radnor,0,White
4872,2013,234,Radnor,1,Black
6120,2013,234,Radnor,1,Black
855,2013,234,Radnor,1,White
960,2013,234,Radnor,1,White
6093,2013,987,Kentwood,1,White
3062,2013,987,Kentwood,1,White
7446,2013,987,Kentwood,1,White
3961,2013,234,Radnor,1,Black
1196,2013,234,Radnor,1,Hispanic
6982,2013,122,Westlake,1,White
4106,2013,122,Westlake,1,White
231,2013,234,Radnor,0,White
3478,2013,987,Kentwood,1,White
3646,2013,234,Radnor,0,White
3618,2013,987,Kentwood,1,White
2557,2013,234,Radnor,1,White
5187,2013,987,Kentwood,1,White
1704,2013,234,Radnor,1,Black
4147,2013,234,Radnor,1,White
7250,2013,234,Radnor,1,White
4992,2013,234,Radnor,1,White
3085,2013,987,Kentwood,1,White
1004,2013,234,Radnor,1,White
5406,2013,234,Radnor,1,White
1492,2013,234,Radnor,1,White
4149,2013,234,Radnor,1,White
6410,2013,987,Kentwood,1,White
2568,2013,234,Radnor,1,White
3014,2013,987,Kentwood,1,White
2501,2013,234,Radnor,0,White
4885,2013,234,Radnor,1,White
386,2013,234,Radnor,1,White
1396,2013,234,Radnor,1,White
1494,2013,987,Kentwood,1,White
3498,2013,234,Radnor,1,White
509,2013,234,Radnor,1,White
5767,2013,234,Radnor,1,White
6759,2013,987,Kentwood,1,White
5416,2013,234,Radnor,1,White
3691,2013,234,Radnor,1,White
5497,2013,234,Radnor,1,White
6943,2013,234,Radnor,1,White
727,2013,234,Radnor,1,White
140,2013,234,Radnor,1,White
3290,2013,234,Radnor,1,White
5308,2013,234,Radnor,1,White
11,2013,234,Radnor,1,
1052,2013,234,Radnor,1,White
5653,2013,234,Radnor,0,White
2617,2013,234,Radnor,1,White
6291,2013,234,Radnor,1,White
6191,2013,122,Westlake,1,White
4455,2013,234,Radnor,1,White
6874,2013,234,Radnor,0,White
4978,2013,234,Radnor,1,White
4451,2013,234,Radnor,1,White
2912,2013,234,Radnor,1,White
4344,2013,234,Radnor,1,White
968,2013,234,Radnor,1,White
4602,2013,234,Radnor,1,White
6477,2013,987,Kentwood,0,White
1306,2013,234,Radnor,1,White
5576,2013,987,Kentwood,1,White
4701,2013,234,Radnor,0,White
4945,2013,234,Radnor,1,White
5509,2013,122,Westlake,1,White
6536,2013,234,Radnor,1,White
3080,2013,234,Radnor,1,Hispanic
7455,2013,234,Radnor,1,White
4917,2013,234,Radnor,1,White
2768,2013,234,Radnor,1,White
3338,2013,122,Westlake,1,White
6504,2013,122,Westlake,1,White
1181,2013,234,Radnor,1,White
4148,2013,234,Radnor,1,White
1717,2013,234,Radnor,1,White
2075,2013,234,Radnor,1,White
3029,2013,234,Radnor,1,White
4631,2013,122,Westlake,0,White
1891,2013,234,Radnor,1,Black
2015,2013,234,Radnor,1,Black
1339,2013,234,Radnor,1,White
2623,2013,987,Kentwood,1,White
4332,2013,987,Kentwood,1,White
4328,2013,987,Kentwood,1,White
3223,2013,987,Kentwood,1,White
5246,2013,234,Radnor,1,White
4757,2013,234,Radnor,1,White
6805,2013,122,Westlake,1,White
2012,2013,987,Kentwood,1,Black
4121,2013,234,Radnor,1,White
2516,2013,987,Kentwood,0,White
1525,2013,234,Radnor,1,White
1665,2013,234,Radnor,1,White
5223,2013,234,Radnor,1,Black
5144,2013,987,Kentwood,1,White
7144,2013,234,Radnor,1,Black
3832,2013,234,Radnor,1,White
276,2013,234,Radnor,1,White
2806,2013,234,Radnor,1,Black
4849,2013,234,Radnor,1,Hispanic
1735,2013,234,Radnor,1,White
6078,2013,234,Radnor,1,White
4689,2013,234,Radnor,1,White
2279,2013,234,Radnor,0,White
4483,2013,234,Radnor,1,White
2823,2013,234,Radnor,0,Hispanic
3084,2013,234,Radnor,1,White
2735,2013,234,Radnor,1,White
3575,2013,234,Radnor,1,White
2280,2013,234,Radnor,1,White
267,2013,234,Radnor,0,White
6427,2013,234,Radnor,1,White
5494,2013,234,Radnor,1,White
2614,2013,234,Radnor,1,White
192,2013,234,Radnor,1,White
1348,2013,234,Radnor,1,White
2879,2013,987,Kentwood,0,White
7,2013,234,Radnor,1,White
755,2013,234,Radnor,1,Other
4608,2013,987,Kentwood,1,White
5337,2013,234,Radnor,0,White
211,2013,234,Radnor,1,White
4027,2013,234,Radnor,1,Black
4984,2013,234,Radnor,1,White
5276,2013,987,Kentwood,1,White
6858,2013,234,Radnor,1,Black
7313,2013,234,Radnor,1,White
6640,2013,234,Radnor,1,White
5832,2013,234,Radnor,1,White
5832,2013,234,Radnor,1,White
2151,2013,234,Radnor,0,White
2827,2013,987,Kentwood,0,Black
2867,2013,987,Kentwood,1,White
6047,2013,234,Radnor,1,White
3380,2013,234,Radnor,1,White
669,2013,987,Kentwood,1,White
2071,2013,234,Radnor,0,White
5480,2013,234,Radnor,1,Hispanic
6585,2013,234,Radnor,0,White
7090,2013,234,Radnor,0,White
2887,2013,987,Kentwood,1,White
492,2013,234,Radnor,0,Black
1249,2013,234,Radnor,1,White
1985,2013,987,Kentwood,1,White
6800,2013,234,Radnor,1,White
2564,2013,987,Kentwood,0,White
6299,2013,234,Radnor,1,White
3791,2013,234,Radnor,1,Black
843,2013,987,Kentwood,1,White
1493,2013,234,Radnor,1,White
701,2013,234,Radnor,1,White
5826,2013,234,Radnor,1,White
5826,2013,234,Radnor,1,White
5205,2013,234,Radnor,1,White
547,2013,234,Radnor,1,White
6772,2013,234,Radnor,0,White
5524,2013,234,Radnor,1,Other
7490,2013,987,Kentwood,1,Other
3280,2013,234,Radnor,1,White
7268,2013,234,Radnor,1,White
1128,2013,234,Radnor,1,White
5461,2013,234,Radnor,1,Black
2160,2013,987,Kentwood,0,White
5730,2013,987,Kentwood,1,White
2226,2013,234,Radnor,1,White
6029,2013,234,Radnor,0,White
4301,2013,234,Radnor,0,White
5605,2013,234,Radnor,1,White
6489,2013,234,Radnor,1,White
6309,2013,234,Radnor,1,
3034,2013,234,Radnor,1,White
417,2013,234,Radnor,1,White
4985,2013,234,Radnor,1,White
7361,2013,234,Radnor,1,White
1681,2013,234,Radnor,1,White
5774,2013,234,Radnor,1,White
1759,2013,234,Radnor,1,White
5071,2013,234,Radnor,1,White
7008,2013,234,Radnor,1,White
5089,2013,234,Radnor,1,Hispanic
2747,2013,234,Radnor,1,White
6151,2013,234,Radnor,1,White
5957,2013,234,Radnor,1,White
177,2013,234,Radnor,0,Hispanic
5681,2013,987,Kentwood,0,White
3617,2013,234,Radnor,0,White
5204,2013,234,Radnor,1,White
2317,2013,234,Radnor,1,White
6455,2013,234,Radnor,1,White
6946,2013,234,Radnor,1,White
6283,2013,234,Radnor,1,White
5889,2013,234,Radnor,0,White
962,2013,234,Radnor,1,White
3518,2013,234,Radnor,1,White
5548,2013,234,Radnor,1,White
3452,2013,234,Radnor,1,White
3794,2013,987,Kentwood,1,Hispanic
794,2013,234,Radnor,1,
7153,2013,234,Radnor,1,White
3555,2013,234,Radnor,0,White
496,2013,234,Radnor,1,White
5789,2013,234,Radnor,1,White
2649,2013,234,Radnor,1,White
6115,2013,234,Radnor,1,White
1360,2013,234,Radnor,1,White
6944,2013,234,Radnor,1,White
1644,2013,234,Radnor,0,White
6033,2013,234,Radnor,1,White
3848,2013,234,Radnor,1,White
5002,2013,234,Radnor,1,White
6414,2013,234,Radnor,1,White
1094,2013,234,Radnor,1,White
4393,2013,122,Westlake,0,White
3628,2013,234,Radnor,1,White
3934,2013,234,Radnor,1,White
3601,2013,234,Radnor,0,White
2740,2013,234,Radnor,1,White
2740,2013,234,Radnor,1,White
5906,2013,234,Radnor,1,White
6939,2013,234,Radnor,0,White
2425,2013,234,Radnor,1,White
6638,2013,234,Radnor,1,White
4160,2013,234,Radnor,1,White
7433,2013,234,Radnor,1,White
5591,2013,234,Radnor,1,Black
4958,2013,234,Radnor,1,White
6475,2013,234,Radnor,0,White
3046,2013,234,Radnor,0,White
7035,2013,987,Kentwood,1,White
5883,2013,234,Radnor,0,White
602,2013,234,Radnor,1,Black
6061,2013,234,Radnor,1,White
7231,2013,987,Kentwood,1,White
2525,2013,122,Westlake,1,White
2299,2013,234,Radnor,1,Black
230,2013,234,Radnor,1,White
5930,2013,234,Radnor,1,White
3403,2013,987,Kentwood,1,Black
6401,2013,234,Radnor,1,White
6175,2013,234,Radnor,1,White
4009,2013,234,Radnor,1,White
4590,2013,234,Radnor,1,White
1783,2013,234,Radnor,0,White
1333,2013,234,Radnor,0,White
1473,2013,234,Radnor,1,Black
4741,2013,234,Radnor,1,White
4741,2013,234,Radnor,1,White
5542,2013,234,Radnor,1,White
6451,2013,234,Radnor,1,White
6451,2013,234,Radnor,1,White
3700,2013,234,Radnor,1,White
2828,2013,234,Radnor,1,White
6161,2013,987,Kentwood,1,White
7393,2013,234,Radnor,1,Black
