id,year,districtno,districtname,eval
4619,2015,234,Radnor,4.0
3056,2015,234,Radnor,3.0
79,2015,234,Radnor,5.0
856,2015,234,Radnor,3.0
1966,2015,234,Radnor,3.0
6731,2015,234,Radnor,3.0
1668,2015,234,Radnor,
1146,2015,234,Radnor,3.0
1157,2015,987,Kentwood,3.0
278,2015,987,Kentwood,4.0
6342,2015,987,Kentwood,4.0
4337,2015,234,Radnor,4.0
3763,2015,234,Radnor,5.0
4537,2015,234,Radnor,2.0
1408,2015,234,Radnor,4.0
749,2015,234,Radnor,2.0
6777,2015,987,Kentwood,3.0
5150,2015,234,Radnor,2.0
2894,2015,234,Radnor,3.0
1620,2015,234,Radnor,3.0
4647,2015,234,Radnor,5.0
2676,2015,234,Radnor,
897,2015,234,Radnor,4.0
193,2015,234,Radnor,4.0
6479,2015,123,Westlake,5.0
5443,2015,234,Radnor,3.0
5264,2015,234,Radnor,3.0
6097,2015,234,Radnor,4.0
7323,2015,234,Radnor,1.0
4325,2015,234,Radnor,3.0
1761,2015,234,Radnor,4.0
360,2015,234,Radnor,3.0
6025,2015,234,Radnor,4.0
5787,2015,234,Radnor,3.0
6798,2015,234,Radnor,4.0
1017,2015,234,Radnor,1.0
6261,2015,234,Radnor,1.0
4065,2015,234,Radnor,5.0
5825,2015,987,Kentwood,4.0
4529,2015,987,Kentwood,4.0
3968,2015,234,Radnor,4.0
7474,2015,234,Radnor,3.0
3926,2015,987,Kentwood,5.0
5249,2015,234,Radnor,4.0
5170,2015,234,Radnor,3.0
4075,2015,234,Radnor,3.0
4906,2015,987,Kentwood,3.0
1979,2015,234,Radnor,3.0
7247,2015,234,Radnor,3.0
4886,2015,234,Radnor,4.0
2002,2015,987,Kentwood,2.0
167,2015,234,Radnor,3.0
2527,2015,234,Radnor,4.0
4856,2015,987,Kentwood,3.0
1498,2015,234,Radnor,2.0
7016,2015,234,Radnor,
6690,2015,234,Radnor,4.0
3801,2015,234,Radnor,3.0
7081,2015,234,Radnor,5.0
6962,2015,234,Radnor,4.0
2697,2015,234,Radnor,2.0
6437,2015,234,Radnor,4.0
459,2015,234,Radnor,3.0
5759,2015,234,Radnor,3.0
6643,2015,234,Radnor,1.0
7336,2015,234,Radnor,4.0
619,2015,234,Radnor,4.0
3603,2015,234,Radnor,5.0
5714,2015,234,Radnor,4.0
35,2015,234,Radnor,3.0
4271,2015,234,Radnor,3.0
2477,2015,234,Radnor,3.0
909,2015,234,Radnor,4.0
7312,2015,234,Radnor,4.0
4192,2015,234,Radnor,5.0
1756,2015,987,Kentwood,3.0
662,2015,234,Radnor,4.0
6344,2015,234,Radnor,5.0
1691,2015,234,Radnor,5.0
204,2015,234,Radnor,2.0
2147,2015,234,Radnor,3.0
3665,2015,234,Radnor,2.0
2624,2015,234,Radnor,1.0
2353,2015,234,Radnor,5.0
1208,2015,234,Radnor,3.0
5483,2015,987,Kentwood,4.0
2085,2015,987,Kentwood,3.0
6991,2015,234,Radnor,5.0
25,2015,234,Radnor,2.0
5647,2015,234,Radnor,4.0
5534,2015,987,Kentwood,4.0
2089,2015,234,Radnor,4.0
5760,2015,987,Kentwood,4.0
2125,2015,123,Westlake,4.0
676,2015,234,Radnor,4.0
2555,2015,234,Radnor,2.0
604,2015,987,Kentwood,3.0
5131,2015,987,Kentwood,5.0
5396,2015,987,Kentwood,3.0
2018,2015,234,Radnor,3.0
1433,2015,987,Kentwood,2.0
3544,2015,234,Radnor,2.0
6471,2015,234,Radnor,3.0
6992,2015,234,Radnor,3.0
4774,2015,234,Radnor,4.0
6155,2015,234,Radnor,2.0
4559,2015,123,Westlake,5.0
7210,2015,234,Radnor,3.0
5593,2015,234,Radnor,4.0
5538,2015,987,Kentwood,1.0
5637,2015,234,Radnor,4.0
3965,2015,987,Kentwood,3.0
1869,2015,234,Radnor,3.0
5945,2015,234,Radnor,4.0
6482,2015,987,Kentwood,1.0
2409,2015,234,Radnor,3.0
723,2015,234,Radnor,3.0
6997,2015,234,Radnor,3.0
3813,2015,234,Radnor,3.0
1434,2015,234,Radnor,4.0
3980,2015,234,Radnor,3.0
6289,2015,234,Radnor,4.0
4213,2015,987,Kentwood,4.0
612,2015,234,Radnor,3.0
4674,2015,234,Radnor,4.0
6165,2015,234,Radnor,2.0
1615,2015,234,Radnor,4.0
238,2015,234,Radnor,3.0
4877,2015,234,Radnor,3.0
6892,2015,234,Radnor,3.0
1636,2015,234,Radnor,4.0
5977,2015,987,Kentwood,
5511,2015,987,Kentwood,3.0
1430,2015,234,Radnor,4.0
1014,2015,234,Radnor,4.0
6885,2015,234,Radnor,5.0
7064,2015,234,Radnor,2.0
587,2015,234,Radnor,4.0
2604,2015,234,Radnor,4.0
3681,2015,234,Radnor,3.0
4919,2015,234,Radnor,5.0
2021,2015,123,Westlake,3.0
1995,2015,987,Kentwood,1.0
6136,2015,234,Radnor,3.0
4298,2015,234,Radnor,3.0
2841,2015,987,Kentwood,4.0
422,2015,987,Kentwood,5.0
3078,2015,234,Radnor,5.0
2504,2015,234,Radnor,4.0
12,2015,234,Radnor,5.0
1967,2015,234,Radnor,4.0
2104,2015,234,Radnor,3.0
3781,2015,234,Radnor,5.0
3294,2015,234,Radnor,4.0
2782,2015,234,Radnor,5.0
2408,2015,987,Kentwood,3.0
3583,2015,987,Kentwood,5.0
1371,2015,234,Radnor,4.0
2327,2015,234,Radnor,3.0
7432,2015,234,Radnor,3.0
950,2015,987,Kentwood,4.0
5878,2015,987,Kentwood,2.0
2383,2015,234,Radnor,3.0
4624,2015,987,Kentwood,
5198,2015,987,Kentwood,5.0
3890,2015,234,Radnor,5.0
6847,2015,234,Radnor,4.0
2309,2015,234,Radnor,3.0
4662,2015,234,Radnor,4.0
5373,2015,234,Radnor,2.0
2920,2015,234,Radnor,3.0
2376,2015,234,Radnor,4.0
6207,2015,234,Radnor,2.0
3418,2015,123,Westlake,3.0
3423,2015,234,Radnor,3.0
6561,2015,234,Radnor,5.0
910,2015,234,Radnor,4.0
5097,2015,234,Radnor,4.0
2970,2015,234,Radnor,4.0
1382,2015,234,Radnor,3.0
2455,2015,234,Radnor,3.0
7130,2015,234,Radnor,4.0
7075,2015,234,Radnor,4.0
6844,2015,987,Kentwood,4.0
1271,2015,234,Radnor,4.0
1599,2015,234,Radnor,4.0
3242,2015,234,Radnor,4.0
254,2015,234,Radnor,4.0
5473,2015,234,Radnor,4.0
317,2015,234,Radnor,5.0
6405,2015,234,Radnor,3.0
6208,2015,234,Radnor,5.0
6221,2015,234,Radnor,3.0
6339,2015,987,Kentwood,4.0
110,2015,234,Radnor,5.0
5729,2015,234,Radnor,3.0
2594,2015,234,Radnor,5.0
1621,2015,234,Radnor,4.0
1621,2015,234,Radnor,3.0
6576,2015,234,Radnor,3.0
4214,2015,234,Radnor,5.0
2791,2015,234,Radnor,5.0
5909,2015,234,Radnor,2.0
1970,2015,234,Radnor,2.0
2538,2015,234,Radnor,5.0
292,2015,234,Radnor,3.0
6632,2015,234,Radnor,5.0
1623,2015,123,Westlake,3.0
5915,2015,234,Radnor,3.0
3472,2015,987,Kentwood,3.0
4717,2015,234,Radnor,4.0
5922,2015,234,Radnor,3.0
2762,2015,234,Radnor,3.0
1914,2015,234,Radnor,3.0
7162,2015,234,Radnor,3.0
3318,2015,234,Radnor,5.0
3090,2015,234,Radnor,4.0
3642,2015,123,Westlake,5.0
6955,2015,987,Kentwood,3.0
6488,2015,987,Kentwood,3.0
1698,2015,987,Kentwood,3.0
1698,2015,987,Kentwood,2.0
74,2015,234,Radnor,4.0
942,2015,234,Radnor,5.0
3392,2015,234,Radnor,4.0
553,2015,234,Radnor,5.0
5011,2015,234,Radnor,5.0
4187,2015,234,Radnor,2.0
5278,2015,123,Westlake,3.0
6252,2015,234,Radnor,4.0
4497,2015,234,Radnor,4.0
6201,2015,987,Kentwood,3.0
932,2015,234,Radnor,3.0
3123,2015,234,Radnor,5.0
2889,2015,987,Kentwood,4.0
1450,2015,234,Radnor,2.0
3435,2015,234,Radnor,3.0
6399,2015,234,Radnor,3.0
4403,2015,234,Radnor,5.0
5342,2015,987,Kentwood,3.0
5290,2015,234,Radnor,3.0
4495,2015,234,Radnor,4.0
4637,2015,234,Radnor,3.0
3497,2015,234,Radnor,4.0
835,2015,234,Radnor,1.0
7110,2015,234,Radnor,4.0
7409,2015,987,Kentwood,5.0
1417,2015,987,Kentwood,3.0
4199,2015,123,Westlake,2.0
4872,2015,234,Radnor,4.0
6120,2015,234,Radnor,5.0
7316,2015,234,Radnor,4.0
6675,2015,234,Radnor,4.0
6675,2015,234,Radnor,3.0
960,2015,234,Radnor,2.0
511,2015,234,Radnor,5.0
6093,2015,987,Kentwood,3.0
624,2015,234,Radnor,1.0
7446,2015,987,Kentwood,3.0
1219,2015,987,Kentwood,4.0
3961,2015,234,Radnor,5.0
1196,2015,234,Radnor,3.0
6982,2015,123,Westlake,3.0
4106,2015,123,Westlake,3.0
231,2015,234,Radnor,2.0
3478,2015,987,Kentwood,3.0
3526,2015,234,Radnor,2.0
3646,2015,234,Radnor,4.0
3618,2015,987,Kentwood,5.0
5187,2015,987,Kentwood,2.0
4147,2015,234,Radnor,5.0
7250,2015,234,Radnor,5.0
4992,2015,234,Radnor,3.0
3085,2015,987,Kentwood,5.0
1004,2015,234,Radnor,
5406,2015,234,Radnor,4.0
1492,2015,234,Radnor,3.0
2496,2015,234,Radnor,2.0
4149,2015,234,Radnor,4.0
6410,2015,987,Kentwood,5.0
2568,2015,234,Radnor,4.0
3014,2015,987,Kentwood,4.0
2501,2015,234,Radnor,3.0
4885,2015,234,Radnor,5.0
7053,2015,234,Radnor,3.0
1865,2015,234,Radnor,3.0
386,2015,234,Radnor,4.0
1396,2015,234,Radnor,3.0
4583,2015,987,Kentwood,3.0
1494,2015,987,Kentwood,5.0
2765,2015,123,Westlake,3.0
3498,2015,234,Radnor,4.0
5991,2015,234,Radnor,2.0
509,2015,234,Radnor,3.0
5767,2015,234,Radnor,5.0
3521,2015,234,Radnor,5.0
6759,2015,987,Kentwood,4.0
5416,2015,234,Radnor,4.0
3691,2015,234,Radnor,3.0
5497,2015,234,Radnor,3.0
6943,2015,234,Radnor,4.0
140,2015,234,Radnor,3.0
3290,2015,234,Radnor,4.0
5308,2015,234,Radnor,5.0
1052,2015,234,Radnor,5.0
5653,2015,234,Radnor,3.0
6291,2015,234,Radnor,4.0
6191,2015,123,Westlake,4.0
4455,2015,234,Radnor,4.0
6874,2015,234,Radnor,3.0
4978,2015,234,Radnor,4.0
4451,2015,234,Radnor,5.0
2912,2015,234,Radnor,
4344,2015,234,Radnor,3.0
968,2015,234,Radnor,
4602,2015,234,Radnor,3.0
6477,2015,987,Kentwood,3.0
1306,2015,234,Radnor,4.0
5576,2015,987,Kentwood,4.0
4945,2015,234,Radnor,4.0
5509,2015,123,Westlake,4.0
6536,2015,234,Radnor,4.0
3080,2015,234,Radnor,3.0
3424,2015,987,Kentwood,3.0
7455,2015,234,Radnor,4.0
4917,2015,234,Radnor,4.0
3338,2015,123,Westlake,4.0
1181,2015,234,Radnor,3.0
1717,2015,234,Radnor,5.0
2075,2015,234,Radnor,3.0
3029,2015,234,Radnor,2.0
4631,2015,123,Westlake,3.0
1891,2015,234,Radnor,5.0
2015,2015,234,Radnor,2.0
1339,2015,234,Radnor,4.0
2623,2015,987,Kentwood,3.0
4332,2015,987,Kentwood,3.0
4328,2015,987,Kentwood,3.0
3223,2015,987,Kentwood,4.0
1590,2015,234,Radnor,4.0
5246,2015,234,Radnor,3.0
4757,2015,234,Radnor,2.0
6805,2015,123,Westlake,4.0
2012,2015,987,Kentwood,3.0
4121,2015,234,Radnor,5.0
2516,2015,987,Kentwood,5.0
4100,2015,234,Radnor,4.0
1525,2015,234,Radnor,4.0
1665,2015,234,Radnor,2.0
5223,2015,234,Radnor,5.0
5144,2015,987,Kentwood,5.0
7144,2015,234,Radnor,5.0
3832,2015,234,Radnor,4.0
276,2015,234,Radnor,2.0
2806,2015,234,Radnor,4.0
4849,2015,234,Radnor,3.0
1735,2015,234,Radnor,2.0
6078,2015,234,Radnor,3.0
4689,2015,234,Radnor,3.0
2279,2015,234,Radnor,3.0
4483,2015,234,Radnor,2.0
2823,2015,234,Radnor,3.0
3084,2015,234,Radnor,3.0
2735,2015,234,Radnor,2.0
2769,2015,234,Radnor,2.0
2280,2015,234,Radnor,3.0
267,2015,234,Radnor,4.0
6427,2015,234,Radnor,3.0
5494,2015,234,Radnor,4.0
2614,2015,234,Radnor,3.0
192,2015,234,Radnor,3.0
1348,2015,234,Radnor,3.0
7,2015,234,Radnor,2.0
755,2015,234,Radnor,4.0
4608,2015,987,Kentwood,1.0
5337,2015,234,Radnor,5.0
211,2015,234,Radnor,5.0
4027,2015,234,Radnor,4.0
4984,2015,234,Radnor,3.0
5276,2015,987,Kentwood,3.0
6858,2015,234,Radnor,4.0
7313,2015,234,Radnor,2.0
6640,2015,234,Radnor,3.0
5832,2015,234,Radnor,3.0
2151,2015,234,Radnor,5.0
2827,2015,987,Kentwood,2.0
2867,2015,987,Kentwood,3.0
6047,2015,234,Radnor,3.0
3380,2015,234,Radnor,5.0
669,2015,987,Kentwood,4.0
2071,2015,234,Radnor,4.0
867,2015,987,Kentwood,2.0
5480,2015,234,Radnor,4.0
6585,2015,234,Radnor,4.0
7090,2015,234,Radnor,2.0
2887,2015,987,Kentwood,4.0
492,2015,234,Radnor,4.0
1249,2015,234,Radnor,3.0
1985,2015,987,Kentwood,4.0
6800,2015,234,Radnor,3.0
2564,2015,987,Kentwood,1.0
6299,2015,234,Radnor,4.0
843,2015,987,Kentwood,5.0
1493,2015,234,Radnor,4.0
701,2015,234,Radnor,3.0
5205,2015,234,Radnor,3.0
547,2015,234,Radnor,4.0
6772,2015,234,Radnor,2.0
5524,2015,234,Radnor,4.0
7490,2015,987,Kentwood,2.0
7268,2015,234,Radnor,5.0
2160,2015,987,Kentwood,5.0
5730,2015,987,Kentwood,3.0
2226,2015,234,Radnor,4.0
6029,2015,234,Radnor,3.0
4301,2015,234,Radnor,3.0
5605,2015,234,Radnor,3.0
6489,2015,234,Radnor,5.0
6309,2015,234,Radnor,2.0
3034,2015,234,Radnor,2.0
7339,2015,234,Radnor,4.0
417,2015,234,Radnor,2.0
2178,2015,234,Radnor,5.0
4985,2015,234,Radnor,3.0
7361,2015,234,Radnor,4.0
1681,2015,234,Radnor,3.0
5774,2015,234,Radnor,3.0
5774,2015,234,Radnor,2.0
5089,2015,234,Radnor,4.0
2747,2015,234,Radnor,4.0
6151,2015,234,Radnor,3.0
6151,2015,234,Radnor,2.0
5957,2015,234,Radnor,4.0
177,2015,234,Radnor,3.0
5681,2015,987,Kentwood,2.0
7107,2015,234,Radnor,
3617,2015,234,Radnor,2.0
5204,2015,234,Radnor,3.0
2317,2015,234,Radnor,4.0
6455,2015,234,Radnor,
6946,2015,234,Radnor,3.0
3337,2015,234,Radnor,5.0
962,2015,234,Radnor,3.0
3518,2015,234,Radnor,2.0
5548,2015,234,Radnor,4.0
3452,2015,234,Radnor,3.0
3794,2015,987,Kentwood,4.0
496,2015,234,Radnor,3.0
5789,2015,234,Radnor,2.0
2649,2015,234,Radnor,3.0
6115,2015,234,Radnor,5.0
1360,2015,234,Radnor,3.0
6033,2015,234,Radnor,3.0
5002,2015,234,Radnor,4.0
1094,2015,234,Radnor,4.0
4393,2015,123,Westlake,4.0
3628,2015,234,Radnor,4.0
3934,2015,234,Radnor,2.0
3601,2015,234,Radnor,4.0
2740,2015,234,Radnor,3.0
1904,2015,234,Radnor,4.0
5906,2015,234,Radnor,3.0
2425,2015,234,Radnor,5.0
6638,2015,234,Radnor,5.0
4160,2015,234,Radnor,3.0
3213,2015,234,Radnor,5.0
7433,2015,234,Radnor,2.0
5591,2015,234,Radnor,4.0
4958,2015,234,Radnor,4.0
7236,2015,234,Radnor,4.0
6475,2015,234,Radnor,5.0
3046,2015,234,Radnor,3.0
7035,2015,987,Kentwood,4.0
5883,2015,234,Radnor,3.0
602,2015,234,Radnor,3.0
6061,2015,234,Radnor,3.0
7231,2015,987,Kentwood,5.0
2525,2015,123,Westlake,3.0
2299,2015,234,Radnor,4.0
230,2015,234,Radnor,4.0
5930,2015,234,Radnor,2.0
3403,2015,987,Kentwood,3.0
6401,2015,234,Radnor,4.0
3174,2015,234,Radnor,5.0
6175,2015,234,Radnor,3.0
4009,2015,234,Radnor,4.0
4590,2015,234,Radnor,2.0
1783,2015,234,Radnor,4.0
1333,2015,234,Radnor,4.0
1473,2015,234,Radnor,3.0
4741,2015,234,Radnor,3.0
6451,2015,234,Radnor,3.0
3700,2015,234,Radnor,4.0
6010,2015,234,Radnor,2.0
6161,2015,987,Kentwood,2.0
3210,2015,234,Radnor,5.0
7393,2015,234,Radnor,3.0
6838,2015,234,Radnor,4.0
6699,2015,123,Westlake,3.0
6505,2015,234,Radnor,3.0
5252,2015,234,Radnor,4.0
5334,2015,234,Radnor,2.0
2576,2015,234,Radnor,2.0
3234,2015,234,Radnor,3.0
779,2015,234,Radnor,4.0
1305,2015,234,Radnor,5.0
2988,2015,987,Kentwood,3.0
451,2015,234,Radnor,4.0
5642,2015,987,Kentwood,2.0
1143,2015,234,Radnor,3.0
2302,2015,987,Kentwood,4.0
5235,2015,987,Kentwood,3.0
5121,2015,234,Radnor,3.0
6833,2015,234,Radnor,2.0
4670,2015,234,Radnor,3.0
3096,2015,234,Radnor,3.0
7279,2015,234,Radnor,5.0
5966,2015,234,Radnor,4.0
838,2015,987,Kentwood,4.0
4395,2015,234,Radnor,5.0
480,2015,234,Radnor,2.0
4331,2015,123,Westlake,4.0
5722,2015,234,Radnor,4.0
2461,2015,234,Radnor,3.0
2254,2015,234,Radnor,4.0
1370,2015,123,Westlake,3.0
7166,2015,234,Radnor,4.0
4264,2015,123,Westlake,3.0
7050,2015,234,Radnor,3.0
4456,2015,234,Radnor,4.0
3461,2015,234,Radnor,4.0
3204,2015,987,Kentwood,5.0
6954,2015,234,Radnor,3.0
4844,2015,234,Radnor,5.0
5974,2015,234,Radnor,3.0
420,2015,234,Radnor,3.0
3595,2015,234,Radnor,5.0
2268,2015,234,Radnor,3.0
5059,2015,234,Radnor,2.0
5875,2015,234,Radnor,3.0
4026,2015,234,Radnor,2.0
7342,2015,234,Radnor,3.0
7180,2015,234,Radnor,4.0
2074,2015,234,Radnor,5.0
3706,2015,234,Radnor,4.0
6503,2015,234,Radnor,3.0
73,2015,234,Radnor,3.0
6693,2015,234,Radnor,3.0
143,2015,234,Radnor,4.0
5501,2015,234,Radnor,3.0
936,2015,234,Radnor,2.0
6842,2015,987,Kentwood,4.0
7264,2015,234,Radnor,2.0
1586,2015,987,Kentwood,4.0
1503,2015,234,Radnor,4.0
3219,2015,987,Kentwood,
6555,2015,234,Radnor,1.0
610,2015,123,Westlake,3.0
1177,2015,234,Radnor,3.0
4901,2015,987,Kentwood,4.0
3067,2015,234,Radnor,4.0
3430,2015,234,Radnor,5.0
7069,2015,987,Kentwood,3.0
4634,2015,234,Radnor,3.0
7343,2015,234,Radnor,4.0
3189,2015,234,Radnor,2.0
6995,2015,234,Radnor,4.0
6841,2015,234,Radnor,2.0
2154,2015,123,Westlake,4.0
5094,2015,234,Radnor,4.0
5872,2015,987,Kentwood,4.0
2819,2015,234,Radnor,2.0
617,2015,234,Radnor,4.0
4488,2015,987,Kentwood,4.0
4925,2015,234,Radnor,2.0
6397,2015,234,Radnor,2.0
3350,2015,234,Radnor,5.0
4744,2015,234,Radnor,3.0
4459,2015,234,Radnor,4.0
5570,2015,234,Radnor,3.0
4613,2015,234,Radnor,2.0
4898,2015,234,Radnor,4.0
3946,2015,234,Radnor,4.0
3069,2015,234,Radnor,3.0
6829,2015,234,Radnor,3.0
1844,2015,234,Radnor,3.0
4575,2015,234,Radnor,3.0
4034,2015,234,Radnor,3.0
6287,2015,987,Kentwood,3.0
997,2015,234,Radnor,5.0
1426,2015,234,Radnor,4.0
1216,2015,234,Radnor,4.0
3215,2015,234,Radnor,4.0
4221,2015,234,Radnor,4.0
3990,2015,234,Radnor,3.0
4966,2015,234,Radnor,4.0
5592,2015,234,Radnor,3.0
7376,2015,234,Radnor,5.0
5412,2015,234,Radnor,5.0
6589,2015,234,Radnor,2.0
447,2015,234,Radnor,5.0
1643,2015,234,Radnor,2.0
4203,2015,234,Radnor,4.0
828,2015,234,Radnor,4.0
4947,2015,234,Radnor,3.0
2600,2015,234,Radnor,4.0
762,2015,234,Radnor,5.0
6834,2015,987,Kentwood,3.0
1112,2015,234,Radnor,2.0
1734,2015,234,Radnor,3.0
6672,2015,234,Radnor,5.0
2727,2015,234,Radnor,1.0
6667,2015,234,Radnor,4.0
5301,2015,234,Radnor,3.0
103,2015,234,Radnor,4.0
6326,2015,234,Radnor,3.0
6312,2015,234,Radnor,3.0
4995,2015,234,Radnor,5.0
1088,2015,987,Kentwood,5.0
4183,2015,234,Radnor,4.0
2114,2015,234,Radnor,4.0
5635,2015,234,Radnor,2.0
1832,2015,987,Kentwood,2.0
170,2015,234,Radnor,4.0
4370,2015,234,Radnor,4.0
7154,2015,234,Radnor,4.0
3006,2015,234,Radnor,4.0
6022,2015,234,Radnor,3.0
5918,2015,123,Westlake,2.0
2509,2015,987,Kentwood,4.0
2596,2015,234,Radnor,3.0
5961,2015,234,Radnor,4.0
200,2015,234,Radnor,5.0
4287,2015,234,Radnor,4.0
7289,2015,234,Radnor,
969,2015,234,Radnor,5.0
5326,2015,234,Radnor,3.0
6187,2015,987,Kentwood,2.0
5999,2015,987,Kentwood,4.0
5341,2015,234,Radnor,3.0
5177,2015,987,Kentwood,4.0
216,2015,234,Radnor,4.0
1252,2015,987,Kentwood,5.0
2407,2015,987,Kentwood,4.0
6840,2015,987,Kentwood,5.0
813,2015,987,Kentwood,3.0
2743,2015,234,Radnor,4.0
4342,2015,234,Radnor,4.0
5383,2015,234,Radnor,
2691,2015,234,Radnor,4.0
3741,2015,234,Radnor,5.0
4157,2015,234,Radnor,5.0
5368,2015,234,Radnor,4.0
3623,2015,234,Radnor,3.0
689,2015,234,Radnor,4.0
3738,2015,234,Radnor,4.0
98,2015,234,Radnor,3.0
5074,2015,234,Radnor,4.0
7251,2015,123,Westlake,3.0
7442,2015,987,Kentwood,2.0
7442,2015,987,Kentwood,1.0
3068,2015,234,Radnor,4.0
1986,2015,987,Kentwood,4.0
2352,2015,234,Radnor,4.0
4240,2015,234,Radnor,3.0
6277,2015,234,Radnor,3.0
3135,2015,234,Radnor,3.0
6621,2015,234,Radnor,2.0
5050,2015,234,Radnor,4.0
6949,2015,234,Radnor,2.0
3686,2015,123,Westlake,4.0
423,2015,234,Radnor,4.0
5600,2015,234,Radnor,2.0
3779,2015,234,Radnor,3.0
6190,2015,234,Radnor,5.0
2491,2015,234,Radnor,4.0
1843,2015,234,Radnor,3.0
3265,2015,234,Radnor,4.0
2116,2015,234,Radnor,3.0
4826,2015,987,Kentwood,5.0
183,2015,987,Kentwood,1.0
870,2015,234,Radnor,4.0
418,2015,234,Radnor,5.0
4563,2015,234,Radnor,5.0
2134,2015,234,Radnor,3.0
3837,2015,234,Radnor,2.0
814,2015,234,Radnor,3.0
4592,2015,234,Radnor,3.0
5451,2015,234,Radnor,1.0
3347,2015,987,Kentwood,3.0
3728,2015,234,Radnor,2.0
4138,2015,234,Radnor,4.0
5172,2015,234,Radnor,4.0
3447,2015,987,Kentwood,3.0
4335,2015,234,Radnor,3.0
1478,2015,234,Radnor,5.0
3676,2015,234,Radnor,3.0
4846,2015,234,Radnor,4.0
7380,2015,987,Kentwood,4.0
7377,2015,123,Westlake,4.0
5908,2015,234,Radnor,4.0
27,2015,123,Westlake,5.0
1373,2015,234,Radnor,4.0
3003,2015,234,Radnor,4.0
2786,2015,234,Radnor,4.0
6321,2015,234,Radnor,5.0
1367,2015,234,Radnor,3.0
6614,2015,234,Radnor,3.0
9,2015,987,Kentwood,3.0
1911,2015,234,Radnor,3.0
1067,2015,234,Radnor,5.0
1357,2015,234,Radnor,1.0
7179,2015,234,Radnor,3.0
3916,2015,234,Radnor,3.0
3591,2015,234,Radnor,3.0
4052,2015,123,Westlake,3.0
4642,2015,234,Radnor,3.0
6485,2015,234,Radnor,4.0
6229,2015,234,Radnor,3.0
1403,2015,987,Kentwood,4.0
1374,2015,234,Radnor,4.0
6794,2015,987,Kentwood,3.0
2006,2015,234,Radnor,5.0
3295,2015,987,Kentwood,4.0
273,2015,123,Westlake,3.0
5569,2015,234,Radnor,4.0
2308,2015,234,Radnor,3.0
4037,2015,234,Radnor,5.0
5795,2015,234,Radnor,3.0
1362,2015,234,Radnor,4.0
126,2015,234,Radnor,3.0
4781,2015,234,Radnor,5.0
4968,2015,234,Radnor,3.0
4068,2015,234,Radnor,4.0
7317,2015,234,Radnor,4.0
2105,2015,234,Radnor,4.0
4412,2015,234,Radnor,2.0
5462,2015,234,Radnor,3.0
1542,2015,234,Radnor,4.0
4248,2015,234,Radnor,2.0
1197,2015,234,Radnor,3.0
1136,2015,234,Radnor,5.0
4715,2015,234,Radnor,4.0
3241,2015,234,Radnor,3.0
5166,2015,234,Radnor,3.0
1766,2015,234,Radnor,3.0
6185,2015,987,Kentwood,3.0
1253,2015,987,Kentwood,2.0
5032,2015,234,Radnor,3.0
5217,2015,234,Radnor,3.0
5489,2015,234,Radnor,3.0
4790,2015,234,Radnor,3.0
375,2015,234,Radnor,3.0
3236,2015,987,Kentwood,3.0
1443,2015,234,Radnor,4.0
707,2015,234,Radnor,5.0
109,2015,234,Radnor,2.0
3232,2015,234,Radnor,4.0
290,2015,234,Radnor,2.0
615,2015,234,Radnor,4.0
5419,2015,234,Radnor,4.0
5488,2015,234,Radnor,3.0
5407,2015,234,Radnor,4.0
3844,2015,234,Radnor,3.0
6851,2015,234,Radnor,5.0
4201,2015,234,Radnor,5.0
588,2015,234,Radnor,5.0
3622,2015,234,Radnor,4.0
4399,2015,234,Radnor,4.0
3030,2015,234,Radnor,3.0
4284,2015,234,Radnor,2.0
1560,2015,234,Radnor,4.0
5028,2015,234,Radnor,4.0
4511,2015,234,Radnor,2.0
5718,2015,123,Westlake,3.0
4499,2015,234,Radnor,3.0
6564,2015,234,Radnor,4.0
2807,2015,234,Radnor,3.0
3917,2015,123,Westlake,3.0
101,2015,987,Kentwood,4.0
1467,2015,234,Radnor,4.0
5837,2015,987,Kentwood,3.0
3981,2015,234,Radnor,4.0
3298,2015,234,Radnor,3.0
7249,2015,234,Radnor,2.0
2168,2015,234,Radnor,4.0
1394,2015,234,Radnor,3.0
673,2015,987,Kentwood,4.0
1580,2015,234,Radnor,4.0
3419,2015,987,Kentwood,4.0
6706,2015,234,Radnor,4.0
3071,2015,123,Westlake,3.0
4788,2015,234,Radnor,4.0
6460,2015,234,Radnor,3.0
1295,2015,234,Radnor,3.0
4677,2015,234,Radnor,3.0
149,2015,234,Radnor,3.0
2655,2015,234,Radnor,3.0
3581,2015,234,Radnor,4.0
2252,2015,234,Radnor,4.0
5640,2015,234,Radnor,
4167,2015,234,Radnor,3.0
6787,2015,234,Radnor,2.0
896,2015,234,Radnor,4.0
1184,2015,234,Radnor,5.0
5985,2015,987,Kentwood,1.0
3073,2015,234,Radnor,5.0
5997,2015,234,Radnor,4.0
2043,2015,234,Radnor,4.0
6134,2015,123,Westlake,5.0
5735,2015,234,Radnor,5.0
2401,2015,234,Radnor,5.0
5251,2015,234,Radnor,2.0
3557,2015,234,Radnor,3.0
4435,2015,234,Radnor,2.0
1182,2015,234,Radnor,3.0
1435,2015,234,Radnor,3.0
6334,2015,987,Kentwood,5.0
239,2015,234,Radnor,4.0
1969,2015,234,Radnor,2.0
346,2015,123,Westlake,4.0
2572,2015,234,Radnor,5.0
6927,2015,234,Radnor,3.0
